Author	Loc	Words count	Positive lemmas	Negative lemmas	Not positive lemmas	Positive occs	Negative occs	Not positive occs
172983201	Краснодарский край	585	0	1	0	0	2	0
39270546	Москва	585	0	1	0	0	1	0
248304530	Удмуртия	585	0	1	0	0	1	0
223886662	Донецкая область	585	1	0	0	1	0	0
160460981	Россия	585	0	0	1	0	0	1
8747842	NA	585	0	0	1	0	0	1
247427372	Россия	585	0	0	1	0	0	1
179696015	Россия	585	0	0	1	0	0	1
75883937	NA	585	0	0	1	0	0	1
170397382	NA	585	0	0	1	0	0	1
137444421	Россия	585	0	0	1	0	0	1
245279775	Московская область	584	1	0	0	1	0	0
2024301	Харьковская область	584	0	1	0	0	1	0
9120956	Киев	584	1	0	0	1	0	0
142132394	Россия	584	0	0	1	0	0	1
43530191	Россия	584	0	0	1	0	0	2
141540648	Россия	584	0	0	1	0	0	1
212600901	NA	584	0	0	1	0	0	2
208196563	NA	584	0	0	1	0	0	1
225107403	Москва	584	0	1	0	0	1	0
15845467	Украина	584	0	1	0	0	1	0
197052618	Карелия	584	0	1	0	0	1	0
43645251	Россия	584	0	0	1	0	0	1
110887552	Алтайский край	584	1	0	0	1	0	0
155936822	Пермский край	584	0	1	0	0	1	0
92575170	Днепропетровская область	584	0	1	0	0	1	0
7853760	Калининградская область	584	0	1	0	0	1	0
244554574	NA	584	0	0	1	0	0	1
138308819	NA	584	0	0	1	0	0	2
171076523	Норвегия	584	0	0	1	0	0	1
39813244	NA	584	0	0	1	0	0	1
87515503	NA	584	0	0	1	0	0	1
190489407	Россия	584	0	0	1	0	0	1
76368850	NA	584	0	0	2	0	0	3
2578119	NA	584	0	0	1	0	0	1
203073621	NA	584	0	0	1	0	0	1
2271472	Москва	584	0	1	0	0	1	0
212962556	NA	584	0	0	1	0	0	2
33887726	NA	584	0	0	1	0	0	1
109085885	NA	584	0	0	1	0	0	1
247964668	NA	583	0	0	1	0	0	1
147947918	Украина	583	0	1	0	0	1	0
175073088	Украина	583	0	1	0	0	1	0
88214597	NA	583	0	0	1	0	0	2
191291984	Башкирия	583	0	1	0	0	1	0
2198171	Москва	583	0	1	0	0	1	0
16549704	Рязанская область	583	0	1	0	0	2	0
188666403	NA	583	0	0	1	0	0	1
244447382	Харьковская область	583	0	1	0	0	1	0
25821162	Калининградская область	583	1	0	0	1	0	0
17781269	Самарская область	583	0	1	0	0	1	0
135122206	NA	583	0	0	1	0	0	1
226847556	NA	583	0	0	1	0	0	1
21843850	Россия	583	0	0	1	0	0	1
3788625	NA	583	0	0	1	0	0	1
27431667	Свердловская область	583	0	1	0	0	1	0
108243424	Россия	583	0	0	1	0	0	1
156908333	Воронежская область	583	0	1	0	0	1	0
164483697	NA	583	0	0	1	0	0	1
40849942	NA	583	0	0	1	0	0	1
1435793	Россия	582	0	0	1	0	0	1
155559097	Крым	582	2	0	0	2	0	0
173209065	Украина	582	0	1	0	0	1	0
164697482	Россия	582	0	0	1	0	0	1
137361619	Донецкая область	582	1	0	0	1	0	0
248455111	NA	582	0	0	1	0	0	1
232718027	NA	582	0	0	1	0	0	1
7605148	Киев	582	1	0	0	1	0	0
15342838	NA	582	0	0	1	0	0	1
178630911	NA	582	0	0	1	0	0	2
242295871	Витебская область	582	1	0	0	2	0	0
197294557	Самарская область	582	0	1	0	0	1	0
248050196	Новосибирская область	582	0	1	0	0	1	0
145220755	Украина	582	0	1	0	0	2	0
71789049	Самарская область	582	0	1	0	0	1	0
207751720	NA	582	0	0	1	0	0	1
150265548	Самарская область	582	0	1	0	0	1	0
96261860	NA	582	0	0	1	0	0	1
240129729	Ханты-Мансийский АО	582	0	1	0	0	1	0
16499599	Киев	582	0	1	0	0	1	0
674010	Москва	582	0	1	0	0	1	0
156129884	Якутия	582	1	0	0	1	0	0
168894431	Саратовская область	582	0	1	0	0	1	0
44236476	Донецкая область	582	0	1	0	0	1	0
211083022	NA	582	0	0	1	0	0	1
5387686	NA	582	0	0	1	0	0	1
219799192	Казахстан	582	1	0	0	1	0	0
247451494	Мурманская область	582	1	0	0	1	0	0
18820853	Московская область	582	1	0	0	2	0	0
6221590	Россия	582	0	0	1	0	0	1
167994347	Московская область	582	0	1	0	0	1	0
197044609	Киев	582	0	1	0	0	1	0
83090359	Пермский край	582	0	1	0	0	1	0
51283874	NA	582	0	0	1	0	0	1
10924349	Киев	582	0	1	0	0	1	0
54821495	Кемеровская область	582	0	1	0	0	2	0
216248739	NA	582	0	0	1	0	0	1
144857760	NA	581	0	0	1	0	0	1
24483399	Украина	581	0	1	0	0	1	0
175882182	Московская область	581	1	0	0	2	0	0
74250984	Одесская область	581	0	1	0	0	1	0
154179058	NA	581	0	0	1	0	0	1
246557884	NA	581	0	0	2	0	0	2
34878556	Россия	581	0	0	1	0	0	1
35394116	Новосибирская область	581	0	1	0	0	1	0
194142263	Москва	581	0	1	0	0	1	0
156603768	NA	581	0	0	1	0	0	1
234959904	Индия	581	0	0	1	0	0	1
183165915	NA	581	0	0	1	0	0	1
77455269	Россия	581	0	0	1	0	0	1
213028059	Татарстан	581	0	1	0	0	1	0
155582099	NA	581	0	0	1	0	0	2
154514912	Башкирия	581	0	1	0	0	1	0
204218438	Новосибирская область	581	0	1	0	0	1	0
179453530	NA	581	0	0	1	0	0	1
165228423	NA	581	0	0	1	0	0	1
217731278	Луганская область	581	0	1	0	0	1	0
6417967	Пермский край	581	0	1	0	0	2	0
186966405	Россия	581	0	0	1	0	0	1
37871710	NA	581	0	0	1	0	0	1
2996838	Россия	581	0	0	1	0	0	1
140591111	Коми	581	0	1	0	0	1	0
246603669	NA	581	0	0	1	0	0	1
246712614	Испания	580	0	0	1	0	0	1
9101040	NA	580	0	0	1	0	0	1
221102020	Канада	580	0	0	1	0	0	1
206059731	Свердловская область	580	1	0	0	1	0	0
5567730	Красноярский край	580	0	1	0	0	1	0
1568781	Россия	580	0	0	1	0	0	1
219374764	NA	580	0	0	1	0	0	1
248674146	NA	580	0	0	1	0	0	1
76458536	Украина	580	0	1	0	0	1	0
135058752	Запорожская область	580	0	1	0	0	1	0
56419995	Тюменская область	580	0	1	0	0	1	0
247770735	Херсонская область	580	0	1	0	0	1	0
140537192	Украина	580	1	0	0	1	0	0
235038749	NA	580	0	0	1	0	0	4
238821820	Крым	580	0	1	0	0	1	0
5056480	NA	580	0	0	1	0	0	1
661021	Россия	580	0	0	1	0	0	1
159668830	Украина	580	0	1	0	0	1	0
250090283	NA	580	0	0	1	0	0	2
121132394	Адыгея	580	0	1	0	0	1	0
185644311	NA	580	0	0	1	0	0	1
109743893	Украина	579	0	1	0	0	1	0
1182272	NA	579	0	0	1	0	0	1
242579677	Москва	579	0	1	0	0	2	0
15215016	Россия	579	0	0	1	0	0	1
183603207	NA	579	0	0	1	0	0	1
93025547	Россия	579	0	0	1	0	0	1
137993877	Марий Эл	579	0	1	0	0	1	0
239638379	Россия	579	0	0	1	0	0	1
247632312	Южная Корея	579	0	0	1	0	0	1
67134616	Николаевская область	579	1	0	0	1	0	0
30087969	Москва	579	1	0	0	2	0	0
190547595	Россия	579	0	0	1	0	0	1
10552809	NA	579	0	0	1	0	0	1
20049489	Россия	579	0	0	1	0	0	1
193558284	Черновицкая область	579	0	1	0	0	1	0
226365042	NA	579	0	0	1	0	0	1
5385365	Калининградская область	579	0	1	0	0	1	0
14452167	NA	579	0	0	1	0	0	1
5523716	Москва	579	0	1	0	0	1	0
194123203	NA	579	0	0	1	0	0	1
172508589	Россия	579	0	0	1	0	0	1
183173184	NA	579	0	0	1	0	0	2
57214393	NA	579	0	0	1	0	0	2
6875436	Россия	579	0	0	1	0	0	1
217290614	Челябинская область	579	0	1	0	0	1	0
26368390	Москва	578	0	1	0	0	1	0
205768698	NA	578	0	0	1	0	0	1
225264408	Краснодарский край	578	0	1	0	0	1	0
205406470	Пензенская область	578	0	1	0	0	1	0
4329098	Россия	578	0	0	1	0	0	1
14278495	NA	578	0	0	1	0	0	1
222680149	Москва	578	0	1	0	0	1	0
169845841	NA	578	0	0	1	0	0	1
197432121	Украина	578	0	1	0	0	1	0
143134268	NA	578	0	0	1	0	0	1
182180173	Оренбургская область	578	1	0	0	1	0	0
48314797	Астана	578	0	0	1	0	0	1
92790934	Одесская область	578	0	1	0	0	2	0
222754054	Китай	578	0	0	1	0	0	1
136809738	Астраханская область	578	0	1	0	0	2	0
147839174	NA	578	0	0	1	0	0	1
163119994	Россия	578	0	0	1	0	0	1
232939641	Ульяновская область	578	1	0	0	1	0	0
247017824	Москва	578	0	1	0	0	2	0
13641293	Киев	578	1	0	0	1	0	0
1166537	Москва	578	0	1	0	0	1	0
188883719	NA	578	0	0	1	0	0	1
43918269	Тюменская область	578	1	0	0	1	0	0
236882168	Челябинская область	578	1	0	0	1	0	0
49584207	Москва	578	0	1	0	0	1	0
185509513	Россия	578	0	0	1	0	0	2
175233067	Минск	578	0	0	1	0	0	1
180611313	NA	577	0	0	1	0	0	1
238156772	NA	577	0	0	1	0	0	1
24848871	Донецкая область	577	0	1	0	0	1	0
19865722	Краснодарский край	577	0	1	0	0	1	0
68625954	Украина	577	0	1	0	0	1	0
149416811	NA	577	0	0	2	0	0	3
94833979	Россия	577	0	0	1	0	0	1
219190625	Краснодарский край	577	0	1	0	0	1	0
165039336	Крым	577	1	0	0	1	0	0
151645246	Россия	577	0	0	1	0	0	1
172491686	Минск	577	0	0	1	0	0	2
203997809	Удмуртия	577	0	1	0	0	1	0
151879380	Польша	577	0	0	1	0	0	1
180397189	Астана	577	0	0	1	0	0	1
4501359	Ярославская область	577	0	1	0	0	1	0
155041304	NA	577	0	0	1	0	0	1
10590588	Украина	577	1	0	0	1	0	0
249870616	Минск	577	0	0	1	0	0	1
242110788	NA	577	0	0	1	0	0	1
188245731	Украина	576	0	1	0	0	1	0
250593387	NA	576	0	0	1	0	0	1
236618	Россия	576	0	0	1	0	0	1
136642870	Татарстан	576	0	1	0	0	1	0
224756604	Россия	576	0	0	1	0	0	1
17933439	Донецкая область	576	0	1	0	0	1	0
208127850	NA	576	0	0	1	0	0	1
197242547	NA	576	0	0	1	0	0	1
16103370	Россия	576	0	0	1	0	0	1
65902477	Башкирия	576	0	1	0	0	1	0
211026617	Днепропетровская область	576	0	1	0	0	1	0
100901814	Омская область	576	0	1	0	0	1	0
206080135	NA	576	0	0	1	0	0	1
226793195	Свердловская область	576	0	1	0	0	1	0
36653504	NA	576	0	0	1	0	0	1
14060350	Оренбургская область	576	0	1	0	0	1	0
16467206	NA	576	0	0	1	0	0	1
9025211	Сумская область	576	1	0	0	1	0	0
169352497	Россия	576	0	0	1	0	0	1
22232486	Россия	576	0	0	1	0	0	1
133446800	Новосибирская область	575	0	1	0	0	1	0
197105799	Казахстан	575	0	1	0	0	1	0
203997258	NA	575	0	0	1	0	0	2
159092842	Москва	575	0	1	0	0	1	0
212687015	Липецкая область	575	0	1	0	0	1	0
139766217	Россия	575	0	0	1	0	0	1
216034069	Казахстан	575	0	1	0	0	1	0
17403912	NA	575	0	0	1	0	0	1
139351294	NA	575	0	0	1	0	0	2
172651709	Дагестан	575	0	1	0	0	1	0
123040241	NA	575	0	0	1	0	0	1
27552084	Киев	575	1	0	0	1	0	0
59572582	Ростовская область	575	1	0	0	1	0	0
17838021	Казахстан	575	1	0	0	1	0	0
27522488	Казахстан	575	1	0	0	2	0	0
181943738	Челябинская область	575	0	1	0	0	1	0
34646871	NA	575	0	0	1	0	0	1
145581625	NA	575	0	0	1	0	0	1
179791479	Днепропетровская область	575	0	1	0	0	1	0
