Author	Loc	Words count	Positive lemmas	Negative lemmas	Not positive lemmas	Positive occs	Negative occs	Not positive occs
157827225	Россия	813	0	0	1	0	0	5
140215971	Московская область	813	0	1	0	0	1	0
136018549	Киев	813	0	1	0	0	1	0
17113753	Израиль	813	0	0	1	0	0	1
900673	Рязанская область	813	0	1	0	0	1	0
687096	Москва	813	0	1	0	0	1	0
216797185	Казахстан	813	1	0	0	1	0	0
150403916	Кировская область	813	0	1	0	0	1	0
17570582	Россия	813	0	0	1	0	0	1
68349952	Украина	813	0	1	0	0	1	0
2680933	Минск	813	0	0	1	0	0	1
5429567	NA	813	0	0	1	0	0	1
219287377	NA	813	0	0	1	0	0	1
10466675	Крым	813	1	0	0	1	0	0
2568257	Москва	813	1	0	0	1	0	0
150343910	Минск	813	0	0	1	0	0	1
24327299	Донецкая область	813	1	0	0	1	0	0
109370175	Москва	813	0	1	0	0	1	0
111651870	Минск	813	0	0	1	0	0	1
45894548	Челябинская область	812	1	0	0	1	0	0
138927126	Украина	812	0	1	0	0	1	0
138479377	Россия	812	0	0	1	0	0	1
157540992	Пермский край	812	0	1	0	0	1	0
16133928	Тверская область	812	0	1	0	0	2	0
212907269	NA	812	0	0	1	0	0	1
15419657	Москва	812	0	1	0	0	1	0
221931916	Россия	812	0	0	1	0	0	2
133107570	Краснодарский край	812	0	1	0	0	1	0
246280452	NA	812	0	0	1	0	0	1
92594945	NA	812	0	0	1	0	0	1
21371063	Чувашия	812	0	1	0	0	1	0
26072254	Россия	812	0	0	1	0	0	1
152634294	Башкирия	812	0	1	0	0	1	0
171625447	Приморский край	812	0	1	0	0	1	0
196910110	NA	812	0	0	1	0	0	2
235096671	Ханты-Мансийский АО	812	0	1	0	0	1	0
196867945	Калининградская область	812	1	0	0	1	0	0
8032261	Польша	812	0	0	1	0	0	1
3768574	Россия	812	0	0	1	0	0	1
26517263	Пензенская область	812	0	1	0	0	1	0
46757870	NA	811	0	0	1	0	0	1
222224939	NA	811	0	0	1	0	0	1
169400154	Великобритания	811	0	0	1	0	0	1
180337637	Украина	811	1	0	0	1	0	0
204009363	Россия	811	0	0	1	0	0	2
242511796	NA	811	0	0	1	0	0	1
71472481	Украина	811	0	1	0	0	1	0
32485894	Киевская область	811	1	0	0	1	0	0
187380934	Свердловская область	811	1	0	0	1	0	0
187486389	Ярославская область	811	1	0	0	2	0	0
144700068	Россия	811	0	0	1	0	0	1
220844938	NA	811	0	0	1	0	0	1
69456212	NA	811	0	0	1	0	0	3
78899896	Тюменская область	811	0	1	0	0	2	0
137605393	Башкирия	810	0	1	0	0	1	0
161473189	Курская область	810	0	1	0	0	1	0
59077902	Крым	810	1	0	0	2	0	0
215592614	Южная Корея	810	0	0	1	0	0	1
234175128	Алтайский край	810	0	1	0	0	1	0
153466597	Кировская область	810	0	1	0	0	1	0
171320461	Украина	810	0	1	0	0	2	0
10862952	Краснодарский край	810	0	1	0	0	1	0
138380343	Россия	810	0	0	1	0	0	1
224341339	NA	810	0	0	1	0	0	1
112625730	Пензенская область	810	0	1	0	0	1	0
206691050	NA	810	0	0	1	0	0	1
171990015	Россия	810	0	0	1	0	0	1
242439675	NA	810	0	0	1	0	0	1
208851434	NA	810	0	0	1	0	0	1
11649256	Харьковская область	810	1	0	0	1	0	0
14288687	Киев	810	1	0	0	1	0	0
13239539	Москва	810	0	1	0	0	1	0
83978203	NA	810	0	0	1	0	0	1
218837136	Украина	810	1	0	0	1	0	0
117709877	Ростовская область	809	0	1	0	0	1	0
9863134	Харьковская область	809	0	1	0	0	1	0
203602628	Россия	809	0	0	1	0	0	1
38091017	Украина	809	0	1	0	0	1	0
101082637	Минск	809	0	0	1	0	0	2
225263420	Москва	809	0	1	0	0	1	0
134418444	NA	809	0	0	1	0	0	1
152045141	Москва	809	0	1	0	0	1	0
243038200	Москва	809	0	1	0	0	1	0
234718872	NA	809	0	0	1	0	0	1
194614907	Брестская область	809	1	0	0	1	0	0
239232692	Тверская область	809	1	0	0	1	0	0
2148870	Москва	809	0	1	0	0	1	0
322052	Приморский край	809	1	0	0	1	0	0
28472115	Львовская область	809	0	1	0	0	1	0
45710654	Донецкая область	809	0	1	0	0	2	0
221429973	Удмуртия	809	0	1	0	0	1	0
69193640	Московская область	809	0	1	0	0	1	0
245754531	NA	809	0	0	2	0	0	2
204877620	NA	809	0	0	1	0	0	1
135309511	Россия	809	0	0	1	0	0	1
230412903	Павлодарская область	808	1	0	0	2	0	0
204270582	Воронежская область	808	0	1	0	0	1	0
13691689	Самарская область	808	0	1	0	0	1	0
213818023	Украина	808	0	1	0	0	1	0
152442032	Россия	808	0	0	1	0	0	1
134276936	Московская область	808	1	0	0	2	0	0
90529346	Россия	808	0	0	1	0	0	2
30572964	Крым	808	2	0	0	2	0	0
153782858	NA	808	0	0	1	0	0	1
161704706	Донецкая область	808	1	0	0	1	0	0
188095410	NA	808	0	0	1	0	0	1
238810073	Украина	808	0	1	0	0	1	0
198724730	Казахстан	808	0	1	0	0	1	0
239946380	Казахстан	808	0	1	0	0	1	0
147313835	Россия	808	0	0	1	0	0	1
5583085	Крым	808	1	0	0	1	0	0
210642143	Чувашия	808	1	0	0	1	0	0
134893881	Россия	807	0	0	1	0	0	1
5614111	Запорожская область	807	1	0	0	1	0	0
70974886	NA	807	0	0	1	0	0	1
196757372	NA	807	0	0	1	0	0	5
87915826	Казахстан	807	0	1	0	0	1	0
169116175	Россия	807	0	0	1	0	0	2
3311570	NA	807	0	0	1	0	0	2
42359639	Донецкая область	807	0	1	0	0	1	0
40574334	NA	807	0	0	1	0	0	1
240196453	Полтавская область	807	1	0	0	1	0	0
59300216	Россия	807	0	0	1	0	0	1
126803348	Самарская область	807	0	1	0	0	1	0
5183460	Москва	807	0	1	0	0	5	0
5671696	Киев	807	1	0	0	1	0	0
136490567	NA	807	0	0	1	0	0	1
75973364	Россия	807	0	0	1	0	0	1
48027554	NA	806	0	0	1	0	0	1
202079417	Пермский край	806	0	1	0	0	1	0
43273211	Россия	806	0	0	1	0	0	1
23327130	Смоленская область	806	0	1	0	0	1	0
166929272	Якутия	806	1	0	0	1	0	0
146019755	Харьковская область	806	1	0	0	1	0	0
64932047	Харьковская область	806	0	1	0	0	1	0
55758668	Минск	806	0	0	1	0	0	1
224318054	Москва	806	0	1	0	0	1	0
239359743	Германия	806	0	0	1	0	0	1
10423008	Россия	806	0	0	1	0	0	1
224029315	NA	806	0	0	1	0	0	1
75195157	NA	806	0	0	1	0	0	1
137857916	Россия	806	0	0	1	0	0	1
155736698	Волгоградская область	806	0	1	0	0	1	0
128503983	Ульяновская область	806	0	1	0	0	1	0
188274882	Россия	806	0	0	1	0	0	1
41285176	Днепропетровская область	806	0	1	0	0	1	0
80034428	Украина	805	0	1	0	0	1	0
251213803	Киев	805	0	1	0	0	3	0
185764896	Москва	805	0	1	0	0	1	0
176651834	NA	805	0	0	1	0	0	1
166403658	Украина	805	0	1	0	0	3	0
214365912	NA	805	0	0	1	0	0	1
2998970	Краснодарский край	805	0	1	0	0	1	0
197450740	Россия	805	0	0	1	0	0	1
157824608	Минская область	805	1	0	0	1	0	0
11727727	Ингушетия	805	0	1	0	0	1	0
176046094	Москва	805	0	1	0	0	1	0
799258	Россия	805	0	0	1	0	0	1
211870732	Полтавская область	805	1	0	0	1	0	0
244487572	Россия	804	0	0	1	0	0	1
155126011	NA	804	0	0	1	0	0	2
235068038	Молдавия	804	0	1	0	0	1	0
186478900	Россия	804	0	0	1	0	0	1
208621553	NA	804	0	0	1	0	0	1
177822501	Россия	804	0	0	1	0	0	1
13729903	Москва	804	1	0	0	2	0	0
125567655	Украина	804	0	1	0	0	1	0
63519410	Украина	804	1	0	0	1	0	0
174587896	NA	804	0	0	1	0	0	1
1051911	Россия	804	0	0	1	0	0	1
172819979	Ханты-Мансийский АО	804	0	1	0	0	1	0
196854256	Россия	804	0	0	1	0	0	1
208522557	Курская область	804	0	1	0	0	1	0
188618287	NA	804	0	0	1	0	0	1
169440772	Луганская область	804	1	0	0	1	0	0
106201713	Житомирская область	804	0	1	0	0	2	0
59815375	Украина	804	1	0	0	1	0	0
217516473	Запорожская область	803	0	1	0	0	1	0
232459586	Луганская область	803	1	0	0	1	0	0
156633776	NA	803	0	0	2	0	0	4
122412954	Запорожская область	803	0	1	0	0	1	0
56468968	Украина	803	0	1	0	0	1	0
136410980	Россия	803	0	0	1	0	0	1
240424388	NA	803	0	0	1	0	0	1
75371004	Днепропетровская область	803	0	1	0	0	1	0
41034993	Украина	803	1	0	0	1	0	0
121197494	Челябинская область	803	1	0	0	2	0	0
248861153	NA	803	0	0	1	0	0	1
161537390	Гомельская область	803	1	0	0	1	0	0
241543740	NA	803	0	0	1	0	0	1
11035915	NA	803	0	0	1	0	0	1
162477158	NA	803	0	0	1	0	0	1
20126260	Саратовская область	803	0	1	0	0	1	0
1763164	Киев	803	0	1	0	0	1	0
29864856	NA	803	0	0	2	0	0	3
233906075	NA	803	0	0	1	0	0	5
54452021	NA	802	0	0	1	0	0	3
42310187	Ростовская область	802	0	1	0	0	1	0
219968654	NA	802	0	0	1	0	0	1
246967115	Коми	802	0	1	0	0	1	0
218589434	NA	802	0	0	1	0	0	1
14872803	NA	802	0	0	1	0	0	1
232529378	Казахстан	802	1	0	0	1	0	0
178548327	Самарская область	802	0	1	0	0	5	0
196763692	NA	802	0	0	1	0	0	4
234563342	Красноярский край	802	0	1	0	0	1	0
232839527	Москва	802	0	1	0	0	1	0
90438467	Россия	802	0	0	1	0	0	1
138593155	Москва	802	0	1	0	0	1	0
148866983	Украина	802	1	0	0	1	0	0
189357156	Украина	801	0	1	0	0	1	0
241018012	NA	801	0	0	1	0	0	1
200329289	Украина	801	0	1	0	0	1	0
209934675	Казахстан	801	0	1	0	0	1	0
208006452	Омская область	801	0	1	0	0	1	0
171719059	Россия	801	0	0	1	0	0	1
87157379	Украина	801	0	1	0	0	1	0
34580138	Карелия	801	0	1	0	0	1	0
163573532	Винницкая область	801	0	1	0	0	1	0
168476912	Россия	801	0	0	1	0	0	1
54521373	Минск	801	0	0	1	0	0	1
3151236	Свердловская область	801	1	0	0	1	0	0
148625624	Челябинская область	801	1	0	0	1	0	0
5027010	Краснодарский край	801	0	1	0	0	2	0
15229012	Украина	801	1	0	0	1	0	0
245238855	Германия	801	0	0	1	0	0	1
93941034	Киев	801	1	0	0	1	0	0
189858222	Винницкая область	801	0	1	0	0	1	0
24305274	Житомирская область	800	1	0	0	1	0	0
3626269	Москва	800	0	1	0	0	1	0
238089213	NA	800	0	0	1	0	0	1
53299883	Россия	800	0	0	1	0	0	1
16653425	NA	800	0	0	1	0	0	1
141212247	NA	800	0	0	1	0	0	3
735310	Москва	800	0	1	0	0	1	0
176315973	NA	800	0	0	1	0	0	5
191821779	NA	800	0	0	1	0	0	1
32438974	NA	800	0	0	1	0	0	1
243380907	Казахстан	800	1	0	0	1	0	0
212602761	NA	800	0	0	1	0	0	3
11136753	Самарская область	800	0	1	0	0	1	0
63042013	Россия	800	0	0	1	0	0	1
85148983	NA	800	0	0	1	0	0	2
91656561	Москва	800	0	1	0	0	1	0
119876944	Россия	800	0	0	1	0	0	3
219586992	Казахстан	800	0	1	0	0	1	0
50764757	Москва	800	0	1	0	0	1	0
141233962	Киев	800	0	1	0	0	1	0
178282703	Кемеровская область	800	1	0	0	1	0	0
72066208	Крым	800	0	1	0	0	2	0
204905587	NA	800	0	0	1	0	0	1
82484190	Москва	800	0	1	0	0	1	0
195031933	Николаевская область	799	0	1	0	0	1	0
64601777	NA	799	0	0	1	0	0	1
170304258	NA	799	0	0	1	0	0	1
9116103	Москва	799	0	1	0	0	1	0
154310467	NA	799	0	0	1	0	0	3
171154424	NA	799	0	0	1	0	0	1
1700808	Украина	799	1	0	0	1	0	0
200187233	Москва	799	0	1	0	0	1	0
2263918	Москва	799	0	1	0	0	1	0
233620701	Германия	799	0	0	1	0	0	1
13103244	Курская область	799	0	1	0	0	3	0
97223392	NA	799	0	0	1	0	0	1
39199222	NA	799	0	0	1	0	0	1
51124959	Украина	799	1	0	0	1	0	0
222081001	Оренбургская область	799	1	0	0	1	0	0
185676248	Россия	799	0	0	1	0	0	1
221135416	Свердловская область	799	1	0	0	1	0	0
129972021	NA	799	0	0	2	0	0	2
22498712	NA	799	0	0	1	0	0	1
168300761	Гомельская область	799	0	1	0	0	2	0
212813398	Украина	799	0	1	0	0	1	0
18221347	Московская область	799	0	1	0	0	1	0
65810062	Ханты-Мансийский АО	799	0	1	0	0	1	0
63128028	Саратовская область	798	0	1	0	0	1	0
130730472	Москва	798	0	1	0	0	2	0
207603576	Одесская область	798	0	1	0	0	1	0
156494005	NA	798	0	0	2	0	0	2
202611116	Россия	798	0	0	1	0	0	1
154334232	Россия	798	0	0	1	0	0	1
249564162	Россия	798	0	0	1	0	0	1
7358774	NA	798	0	0	1	0	0	1
225276254	Казахстан	798	1	0	0	1	0	0
8270512	NA	798	0	0	1	0	0	1
238404777	Одесская область	798	0	1	0	0	1	0
105862304	Россия	798	0	0	1	0	0	1
207148119	Винницкая область	798	1	0	0	1	0	0
169402239	NA	798	0	0	1	0	0	2
166051988	Москва	798	0	1	0	0	2	0
169414784	NA	798	0	0	1	0	0	1
202450200	Свердловская область	798	0	1	0	0	3	0
173509655	Украина	798	0	1	0	0	1	0
226175084	Тверская область	798	0	1	0	0	1	0
229481777	Москва	798	0	1	0	0	2	0
175700070	Алтайский край	797	0	1	0	0	1	0
39785015	Иркутская область	797	0	1	0	0	1	0
39288369	Россия	797	0	0	1	0	0	1
14511425	Россия	797	0	0	1	0	0	1
165046575	NA	797	0	0	1	0	0	1
3534365	Одесская область	797	1	0	0	1	0	0
197653930	США	797	0	0	1	0	0	1
22421355	Украина	797	0	1	0	0	1	0
139361065	Коми	797	0	1	0	0	1	0
207342880	NA	797	0	0	1	0	0	1
152730358	Полтавская область	797	0	1	0	0	2	0
62133443	Россия	797	0	0	1	0	0	2
155642642	NA	797	0	0	1	0	0	1
208439563	Казахстан	797	1	0	0	1	0	0
212424516	Москва	797	1	0	0	2	0	0
85796134	Ростовская область	797	0	1	0	0	1	0
177138854	NA	796	0	0	1	0	0	1
226803277	Казахстан	796	1	0	0	2	0	0
134390748	NA	796	0	0	1	0	0	1
14214446	NA	796	0	0	1	0	0	1
239196945	Новосибирская область	796	0	1	0	0	2	0
7267091	Одесская область	796	1	0	0	1	0	0
209914987	NA	796	0	0	1	0	0	1
58799765	Россия	796	0	0	1	0	0	1
145464469	Минск	796	0	0	1	0	0	2
92819721	Московская область	796	0	1	0	0	1	0
11796641	Киев	796	1	0	0	1	0	0
171624557	Россия	796	0	0	1	0	0	1
97495193	Киев	796	0	1	0	0	1	0
143105433	Самарская область	796	0	1	0	0	2	0
118395869	Волынская область	796	0	1	0	0	1	0
150384639	Новосибирская область	796	1	0	0	1	0	0
225934351	Киев	796	0	1	0	0	1	0
1926536	Москва	796	0	1	0	0	1	0
18066256	NA	796	0	0	1	0	0	1
204829070	Москва	795	0	1	0	0	1	0
104236184	Россия	795	0	0	1	0	0	2
163463331	Киев	795	1	0	0	1	0	0
133879050	Липецкая область	795	0	1	0	0	2	0
156932761	NA	795	0	0	1	0	0	1
239495728	NA	795	0	0	1	0	0	1
207626806	Якутия	795	1	0	0	1	0	0
144015010	NA	795	0	0	1	0	0	1
189672810	Алтайский край	795	0	1	0	0	1	0
208172531	Россия	795	0	0	1	0	0	1
178974002	Краснодарский край	795	0	1	0	0	1	0
214020110	Крым	795	0	1	0	0	2	0
79664646	Челябинская область	795	0	1	0	0	1	0
10070	NA	795	0	0	1	0	0	1
238434319	NA	795	0	0	1	0	0	1
199714318	NA	795	0	0	1	0	0	1
220243982	NA	795	0	0	1	0	0	1
93431221	Украина	795	1	0	0	1	0	0
202674277	Украина	795	0	1	0	0	1	0
231781061	Удмуртия	794	1	0	0	1	0	0
220956798	Украина	794	0	1	0	0	1	0
97301588	Псковская область	794	0	1	0	0	1	0
227387698	Москва	794	0	1	0	0	1	0
4667367	NA	794	0	0	1	0	0	1
238132760	Ивановская область	794	0	1	0	0	1	0
117032231	NA	794	0	0	1	0	0	1
189778059	NA	794	0	0	1	0	0	1
49532120	Россия	794	0	0	1	0	0	1
206500638	Россия	794	0	0	1	0	0	1
229443518	NA	794	0	0	1	0	0	1
132514935	Новосибирская область	794	0	1	0	0	1	0
89957198	Винницкая область	794	1	0	0	1	0	0
33717969	Украина	794	0	1	0	0	1	0
30032290	Россия	794	0	0	1	0	0	1
132984225	Россия	794	0	0	1	0	0	2
68495173	Краснодарский край	793	0	1	0	0	1	0
7124153	NA	793	0	0	1	0	0	3
205611445	NA	793	0	0	1	0	0	2
26845695	Алтайский край	793	0	1	0	0	1	0
188189260	NA	793	0	0	1	0	0	1
19012971	NA	793	0	0	1	0	0	1
12090045	NA	793	0	0	1	0	0	1
73195339	Пермский край	793	1	0	0	1	0	0
165725325	NA	793	0	0	1	0	0	1
191870195	Астана	793	0	0	1	0	0	1
116187646	NA	793	0	0	1	0	0	1
129297494	Курганская область	793	0	1	0	0	1	0
138828404	Россия	793	0	0	1	0	0	2
1375128	Россия	793	0	0	1	0	0	1
28492936	Россия	793	0	0	1	0	0	1
5254226	NA	793	0	0	1	0	0	1
18773692	Самарская область	793	0	1	0	0	1	0
236448591	Краснодарский край	793	0	1	0	0	1	0
1333176	Россия	793	0	0	1	0	0	1
175558162	Россия	793	0	0	1	0	0	1
46567210	США	793	0	0	1	0	0	1
3081588	NA	792	0	0	1	0	0	1
201149061	Россия	792	0	0	1	0	0	5
211681072	Тульская область	792	0	1	0	0	1	0
138138252	Россия	792	0	0	1	0	0	1
193509827	Калужская область	792	0	1	0	0	1	0
174914016	NA	792	0	0	1	0	0	5
53516720	Украина	792	1	0	0	1	0	0
136684041	Москва	792	0	1	0	0	1	0
171919691	Астраханская область	792	0	1	0	0	3	0
208102761	NA	792	0	0	1	0	0	5
185876330	Львовская область	792	1	0	0	1	0	0
207134876	Ярославская область	792	0	1	0	0	2	0
132991233	Нижегородская область	792	0	1	0	0	5	0
5049171	NA	792	0	0	1	0	0	1
103366608	NA	792	0	0	1	0	0	1
157575410	Казахстан	792	0	1	0	0	1	0
185182538	NA	792	0	0	1	0	0	2
